[meta] uuid,[meta] weight,[dem] country_code,[dem] age,[dem] gender,[dem] education_level,[dem] degree_of_urbanisation,[dem] residency,[dem] household_size,[dem] immigration,[dem] origin,[dem] settlement_size,[dem] hometown,[dem] ethnic_background,[dem] religion,[dem] employment_status,[dem] employment_status_in_education,[dem] work_type_routine,[dem] work_type_manual,[dem] lgbtq,[dem] income_net_monthly,[dem] disposable_income,[dem] household_finances_past12months,[dem] financial_security,[dem] change_household_finances_next12months,[dem] job_security,[dem] status_national_economy,[dem] change_economy_country_past12months,[dem] economy_country_next12months,[aud] social_networks_regularly_used,[aud] social_media_activity_rank,[aud] online_sharing_frequency,[aud] sharing_network_size,[aud] member_organization,[aud] organization_activities_timeperweek,[aud] media_tv_hours,[aud] media_radio_hours,[aud] media_print_hours,[question] opinion_eu,[question] opinion_government,[question] political_view,[question] likelihood_to_demonstrate,[question] vote_referendum,[question] frequency_of_voting,[question] vote_next_national_election,[question] ranking_party_de,[question] voted_party_last_election_de,[question] ranking_party_fr,[question] voted_party_last_election_fr,[question] ranking_party_es,[question] voted_party_last_election_es,[question] ranking_party_pl,[question] voted_party_last_election_pl,[question] ranking_party_it,[question] voted_party_last_election_it,[question] ranking_party_gb,[question] voted_party_last_election_gb,[question] when_vote_decision_was_made,[question] vote_nextelection_de,[question] vote_nextelection_fr,[question] vote_nextelection_es,[question] vote_nextelection_pl,[question] vote_nextelection_it,[question] vote_nextelection_gb,[question] certainty_party_to_vote,[question] friends_family_same_vote,[question] important_issues_when_voting,[question] ranking_importance_of_issues_when_voting,[question] preferred_type_of_political_leader,[question] frequent_sharing_of_politicalviews,[question] independence_or_respect,[question] obedience_or_selfreliance,[question] consideration_or_good_behaviour,[question] curiosity_or_good_manners,[question] democracy_own_country_satisfaction,[question] next_generation_opportunities,[question] currentplace_change_past5years,[question] hometown_change_past5years,[question] country_direction_past5years,[question] financial_situation_change_past5years,[question] international_trade_gain_or_loss,[question] country_comes_first,[question] improving_life_by_hardwork,[question] conspiracy,[question] government_controlled_by_elite,[question] trust_in_own_judgment,[question] perceived_effect_of_diversity,[question] gender_discrimination_importance,[question] family_friends_highereducation,[question] worldview
de1c9780-9ef6-0134-ccf2-0a62e1402143,1.083790159,IE,50,1,4,1,1,5,5,,3,2,5,7,1,,2,3,2,5,2,3,3,4,3,3,3,4,,,,,,,,,,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,4,2,,3,4,2,2,4,2,1,2,2,1,2,2
32bc75f0-9f6d-0134-cc70-0aaafcbd6b1f,1.083790159,IE,54,1,4,1,1,1,4,,3,2,1,1,8,,3,3,2,7,4,3,1,2,1,2,2,2,,,,,,,,,,2,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,3,,3,2,1,2,1,4,4,2,2,3,3,2
6d8f25d0-9f6d-0134-cdc4-0aaafcbd6b1f,1.754540354,IE,63,2,3,2,1,2,4,,3,1,1,1,5,,4,4,2,7,3,4,2,3,5,4,3,4,,,,,,,,,,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,4,4,4,4,5,1,1,2,2,1,2,2,2,2,1
4d18bc10-9f93-0134-fb8b-0aaafcbd6b1f,1.767032493,IE,46,1,3,1,1,2,5,,6,2,1,8,1,,3,2,2,5,3,3,3,2,3,5,4,4,,,,,,,,,,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,4,5,3,,3,3,4,1,2,1,1,1,5,4,4,1
70372430-9fa0-0134-6f59-0aaafcbd6b1f,1.386469401,IE,42,1,3,2,1,3,4,,3,1,1,8,9,,1,1,2,13,1,1,1,1,1,2,2,4,,,,,,,,,,4,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,5,2,3,3,4,1,2,1,2,1,2,4,3,2,2
6840d830-9fb8-0134-2c1b-0a62e1402143,0.9964330951,IE,42,1,2,1,1,2,5,,4,1,1,1,3,,5,1,3,1,1,3,5,1,3,4,3,1,,,,,,,,,,5,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,2,1,5,4,1,5,2,4,4,4,4,3,5,4,4,2,2
de1adb00-9fc1-0134-2bfc-0aaafcbd6b1f,0.8503759259,IE,46,1,4,2,2,2,1,1,3,2,5,3,1,,3,4,3,11,4,2,1,2,3,1,2,2,,,,,,,,,,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,3,,1,3,3,1,4,3,5,4,3,4,6,1
3a605b50-9fc8-0134-63b7-0a62e1402143,1.076128241,IE,41,2,4,2,1,5,4,,1,2,1,1,1,,4,4,2,8,4,3,2,3,2,2,2,4,,,,,,,,,,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,3,2,,5,4,1,2,1,5,2,1,1,2,2,2
13e8f930-9fcf-0134-f95b-0aaafcbd6b1f,1.37150778,IE,44,2,4,1,1,4,1,2,5,2,1,1,2,,3,4,2,6,2,3,3,2,2,3,3,3,,,,,,,,,,2,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,2,2,3,,3,3,3,3,1,3,4,4,3,2,3,2
7b4efdc0-9fee-0134-6db9-0a62e1402143,1.754540354,IE,51,2,3,2,1,3,4,,1,1,1,1,1,,2,3,2,5,3,3,2,3,1,2,2,6,,,,,,,,,,3,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,2,2,3,2,5,1,2,3,2,3,3,3,3,2,2,2
d46e4230-9ff0-0134-77ac-0a62e1402143,1.767032493,IE,40,1,3,1,1,4,1,2,5,2,1,1,1,,2,3,2,6,2,4,2,3,2,2,2,2,,,,,,,,,,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,4,1,1,,3,3,3,1,1,3,2,2,2,2,3,2
e53bc640-a016-0134-8ed3-0aaafcbd6b1f,0.8503759259,IE,40,1,4,2,1,4,1,1,1,2,1,1,1,,3,2,2,10,6,3,2,3,1,2,2,2,,,,,,,,,,2,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,3,,4,3,1,1,2,2,2,1,5,1,2,1
5cb61690-a040-0134-0a2a-0aaafcbd6b1f,0.7918470197,IE,31,1,4,1,1,2,5,,7,1,3,7,2,,1,1,2,13,6,6,4,6,4,6,6,6,,,,,,,,,,1,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,6,5,5,4,2,1,1,1,2,1,2,2,2,2
691f33a0-a040-0134-0a78-0aaafcbd6b1f,0.713954479,IE,24,2,4,1,1,5,1,1,1,2,1,1,1,,2,2,2,8,3,3,3,4,3,4,4,4,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,3,3,,2,4,3,3,2,4,2,2,2,2,2,2
9df9bf80-a040-0134-0bc0-0aaafcbd6b1f,0.7918470197,IE,39,1,4,1,1,4,1,1,3,2,1,4,1,,3,1,2,6,3,2,2,2,1,2,2,2,,,,,,,,,,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,,5,2,1,3,1,2,2,1,2,1,3,2
1a266d00-a042-0134-1898-0aaafcbd6b1f,0.713954479,IE,23,2,4,1,1,4,1,5,6,2,1,8,1,,2,2,2,9,3,1,2,2,2,4,2,2,,,,,,,,,,2,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,2,2,,3,1,1,3,2,2,2,3,2,1,2,2
cdaf23b0-a04d-0134-8cf5-0aaafcbd6b1f,1.228819963,IE,34,2,3,2,1,4,2,13,2,1,1,1,1,,1,3,2,7,5,3,1,3,1,3,3,4,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,4,4,4,2,3,1,3,2,3,3,4,3,1,2,1
31f94e80-a054-0134-1503-0aaafcbd6b1f,0.9787103759,IE,18,1,2,1,2,4,1,1,4,2,6,1,10,,5,5,2,13,6,6,1,6,5,2,6,6,,,,,,,,,,1,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,4,2,5,,1,2,2,1,1,1,2,5,3,1,7,1
2ff0c070-a05d-0134-f688-0aaafcbd6b1f,0.8831329986,IE,26,2,1,1,1,5,4,,4,1,1,1,1,,1,1,1,11,2,1,1,2,2,2,1,2,,,,,,,,,,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,2,4,3,2,2,1,3,4,2,3,1,5,2
9e20fdd0-a085-0134-8560-0a62e1402143,1.260959726,IE,43,2,2,1,1,5,2,13,3,2,1,1,3,,2,2,2,4,2,4,2,3,5,3,3,3,,,,,,,,,,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,4,4,,3,4,3,3,2,2,2,1,3,1,4,1
1e8b1150-a091-0134-0879-0aaafcbd6b1f,1.076128241,IE,48,2,4,2,1,5,5,,3,1,1,1,1,,2,4,2,7,4,1,1,3,1,3,2,1,,,,,,,,,,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,4,2,4,1,1,5,5,5,1,1,2,2
209a64b0-a0ec-0134-80c5-0a62e1402143,1.076128241,IE,56,2,4,2,3,,5,,1,1,1,1,5,,2,1,3,12,4,3,2,3,5,6,6,6,,,,,,,,,,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,3,3,3,4,1,1,1,5,1,2,1,1,4,2
2ea53270-a1c1-0134-344d-0aaafcbd6b1f,0.9893887531,IE,46,2,2,2,1,3,3,13,3,1,1,2,3,,2,2,3,3,1,3,4,5,4,5,5,5,,,,,,,,,,3,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,5,6,6,5,5,5,5,5,5,5,5,5,4,7,2
388aba40-a1d9-0134-79d3-0a62e1402143,1.754540354,IE,42,2,3,2,1,2,4,,2,2,1,1,1,,2,3,2,13,2,1,2,2,1,3,2,2,,,,,,,,,,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,4,3,,2,2,3,3,2,3,2,2,2,1,6,1
d68cc8f0-a1fd-0134-33ac-0aaafcbd6b1f,1.260959726,IE,46,2,1,1,1,2,5,,5,1,1,1,3,,5,5,2,13,5,3,2,3,2,3,3,3,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,2,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2
3102ac40-a26b-0134-ecf7-0a62e1402143,1.076128241,IE,40,2,4,2,1,5,4,,1,2,1,1,9,,1,1,2,6,2,3,2,3,1,3,2,2,,,,,,,,,,2,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,2,,4,4,2,1,1,3,2,2,2,1,1,2
f8665b80-a273-0134-5d54-0aaafcbd6b1f,2.236132881,IE,40,2,3,1,2,2,1,2,3,2,1,1,1,,1,3,2,5,1,3,2,3,2,2,3,2,,,,,,,,,,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,3,3,4,,4,3,2,1,2,3,1,3,4,3,2,1
7fc829f0-a27c-0134-9c3b-0a62e1402143,1.260959726,IE,40,2,2,1,1,5,5,,4,1,1,4,9,,1,1,2,13,2,2,2,2,2,3,2,2,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,4,4,4,4,2,2,2,1,1,1,1,2,4,1,2,1
fa17f4b0-a2ba-0134-9391-0a62e1402143,1.242319944,IE,54,2,5,2,1,3,5,,1,1,1,7,10,,5,5,2,13,6,1,5,2,5,6,6,6,,,,,,,,,,1,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2
307d86c0-a2c5-0134-b6a5-0a62e1402143,1.260959726,IE,50,2,2,1,1,3,4,,6,1,1,8,9,,2,4,2,13,6,2,4,2,3,3,2,6,,,,,,,,,,2,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,3,3,3,2,1,1,2,1,1,2,1,1,3,2
22f4ae70-9d2b-0134-961e-0aaafcbd6b1f,0.3510757877,SK,14,1,1,1,1,4,4,,4,2,1,8,6,3,5,4,3,4,6,4,3,2,5,3,3,4,,,,,,,,,,3,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,4,3,,3,4,2,4,1,2,3,4,4,1,4,2
66ad4660-9d34-0134-460f-0a62e1402143,0.5212998999,SK,16,2,5,1,1,4,4,,3,1,1,8,6,3,5,4,2,13,3,6,5,3,5,4,4,3,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,3,4,6,6,3,2,2,4,3,2,3,1,3,1,5,1
eac57410-9d34-0134-95ef-0aaafcbd6b1f,1.383700048,SK,21,1,3,2,1,5,4,,3,1,6,1,1,,3,2,2,13,5,6,5,6,5,4,6,4,,,,,,,,,,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,4,3,3,2,1,4,2,2,2,1,2,4,2,5,1
6a7f2a20-9d3c-0134-b68b-0aaafcbd6b1f,0.3554180366,SK,30,1,4,1,1,3,4,,3,1,1,8,1,,2,3,2,13,4,3,3,6,3,4,4,4,,,,,,,,,,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3,4,2,2,3,3,3,4,2,2,3,3,3,2,3,2
91e856e0-9d3c-0134-b745-0aaafcbd6b1f,1.610124058,SK,47,1,3,2,1,4,4,,3,1,1,1,1,,1,2,1,4,2,3,2,3,2,5,4,3,,,,,,,,,,2,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,4,4,2,2,1,2,4,1,4,1,1,2,4,3,2,1
c2ae9000-9d44-0134-91f8-0aaafcbd6b1f,0.4703009813,SK,28,1,5,1,1,3,5,,3,2,1,8,2,,4,3,2,13,6,3,5,6,1,2,2,3,,,,,,,,,,3,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,1,6,,3,3,2,3,3,3,2,2,3,2,7,1
34380540-9d47-0134-ceaf-0a62e1402143,0.7196155093,SK,16,1,2,2,1,4,4,,2,1,6,8,1,,2,2,3,5,4,2,2,3,1,4,2,2,,,,,,,,,,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,3,2,1,4,2,5,4,2,3,1,5,2
4a982f40-9d48-0134-43ba-0aaafcbd6b1f,0.7855244431,SK,44,1,3,1,1,3,2,2,3,1,1,1,3,,2,2,2,4,3,5,3,2,3,3,2,3,,,,,,,,,,4,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,3,4,4,4,2,4,2,2,4,2,2,2,2,2,3,1
87ba95f0-9d48-0134-450b-0aaafcbd6b1f,0.6905844515,SK,22,2,3,1,1,3,4,,4,1,1,8,6,1,4,2,3,1,5,3,3,3,3,5,5,4,,,,,,,,,,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,4,5,4,1,1,3,4,3,4,1,1,1,4,1,3,2
11c4dc70-9d4b-0134-527a-0aaafcbd6b1f,0.6230243767,SK,29,1,3,1,1,1,4,,4,1,1,1,3,,5,4,2,3,3,2,2,2,5,2,2,2,,,,,,,,,,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1
9fdda140-9d4b-0134-7716-0a62e1402143,1.277040513,SK,28,1,3,2,1,2,4,,3,1,1,1,9,,3,3,3,4,2,2,2,3,2,3,3,3,,,,,,,,,,1,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,1,1,1,3,1,1,1,1,1,3,3,3,3,2
98485060-9d4f-0134-f24d-0aaafcbd6b1f,0.6230243767,SK,26,1,3,1,1,3,4,,5,2,1,7,1,,1,2,2,3,3,3,3,1,3,4,2,3,,,,,,,,,,3,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,3,1,2,,4,2,3,4,2,3,1,2,3,3,2,2
ba0fb690-9d4f-0134-0bcc-0a62e1402143,0.3510757877,SK,20,1,1,1,2,3,4,,3,2,2,1,2,,2,1,2,4,1,3,4,1,3,2,4,1,,,,,,,,,,1,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,3,1,1,,3,5,4,3,1,1,1,5,3,1,1,2
2be110f0-9d50-0134-f58d-0aaafcbd6b1f,0.3240138676,SK,33,1,2,1,1,3,4,,4,1,1,1,1,,2,2,2,3,3,3,3,3,2,3,3,2,,,,,,,,,,3,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,5,4,3,3,3,2,1,3,3,3,3,3,2,5,1
0b2b3c20-9d53-0134-04fe-0aaafcbd6b1f,0.6230243767,SK,26,1,3,1,1,3,4,,4,1,2,8,1,,2,3,2,13,3,3,5,6,2,2,2,2,,,,,,,,,,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,1,2,4,2,2,2,2,3,2,4,3,2,2,1
5508ee20-9d54-0134-5bb7-0a62e1402143,0.5095809284,SK,14,1,5,1,1,5,4,,4,1,1,1,10,,5,3,2,13,2,6,5,6,5,6,6,6,,,,,,,,,,1,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,2,6,6,1,3,3,5,5,5,5,5,5,4,7,2
b1e46b20-9d55-0134-2447-0a62e1402143,0.3851028602,SK,20,1,4,1,1,4,4,,4,2,1,1,1,,1,3,2,5,5,1,1,2,1,4,3,3,,,,,,,,,,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,2,3,3,,3,3,3,3,3,3,3,3,3,4,5,1
c6ab09c0-9d5c-0134-85be-0aaafcbd6b1f,1.383700048,SK,20,1,3,2,1,3,4,,2,2,1,1,6,2,4,4,2,12,6,6,5,6,5,6,6,6,,,,,,,,,,4,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,3,3,,3,3,3,3,3,3,3,3,3,3,4,2
c2f370b0-9d5d-0134-8b24-0aaafcbd6b1f,1.383700048,SK,19,1,3,2,1,4,4,,3,1,1,1,6,1,2,1,3,5,5,2,1,2,2,4,3,2,,,,,,,,,,2,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,4,3,3,2,1,4,5,1,2,1,1,3,3,4,1
91a3f4d0-9d60-0134-d579-0aaafcbd6b1f,0.3939591757,SK,24,2,4,1,2,2,1,1 | 2,5,2,1,8,1,,3,4,1,13,5,2,3,2,3,4,4,4,,,,,,,,,,2,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3,5,3,,2,2,1,4,1,1,1,4,3,3,3,1
cc244130-9d60-0134-d6ce-0aaafcbd6b1f,0.3240138676,SK,38,1,2,1,1,1,5,,4,1,1,1,1,,1,1,2,3,3,4,4,2,3,1,1,1,,,,,,,,,,3,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,1,1,5,5,1,2,1,5,4,1,3,1,2,1
83994f10-9d61-0134-5d26-0aaafcbd6b1f,0.6230243767,SK,36,1,3,1,1,2,4,,5,1,6,8,1,,2,3,2,4,3,3,3,2,2,3,2,3,,,,,,,,,,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,3,3,3,3,3,4,2,2,2,1,1,4,2,3,1
ec4a01d0-9d61-0134-5724-0a62e1402143,0.3554180366,SK,36,1,4,1,1,2,5,,3,1,1,1,1,,4,3,3,5,4,2,1,1,1,2,3,2,,,,,,,,,,2,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,3,4,1,2,3,1,1,2,1,2,1,2,3,3,2,1
92e569c0-9d62-0134-5a37-0a62e1402143,0.7855244431,SK,53,1,3,1,1,2,4,,4,1,1,1,1,,3,3,2,4,4,3,2,3,2,2,2,3,,,,,,,,,,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,3,4,2,2,2,2,1,4,2,1,1,2,4,2,3,1
2f132830-9d64-0134-bb0b-0aaafcbd6b1f,0.6750599146,SK,24,1,3,1,1,5,4,,3,1,1,8,9,,2,1,1,5,3,2,2,3,1,4,5,4,,,,,,,,,,4,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,5,3,3,2,1,4,4,1,1,1,1,2,1,4,1
d5521570-9d65-0134-f9e1-0a62e1402143,1.277040513,SK,30,1,3,2,1,5,4,,2,1,1,7,1,,2,1,2,4,4,1,1,1,1,2,2,2,,,,,,,,,,3,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,5,1,2,5,1,5,5,5,4,4,5,1
4037c1c0-9d66-0134-fc10-0a62e1402143,0.3851028602,SK,23,1,4,1,1,5,3,1,4,2,1,8,6,1,2,2,1,4,4,2,2,2,2,3,3,3,,,,,,,,,,1,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,,3,2,4,2,4,3,1,4,2,1,2,2
7999fd10-9d66-0134-441f-0aaafcbd6b1f,0.6905844515,SK,19,2,3,1,1,3,4,,3,1,1,7,6,3,5,4,2,4,2,3,3,2,3,3,6,3,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,3,3,4,4,3,3,3,2,2,1,1,3,4,3,3,1
7ac83d20-9d66-0134-4423-0aaafcbd6b1f,1.277040513,SK,39,1,3,2,1,5,4,,3,1,1,8,1,,2,3,2,4,2,3,5,6,2,3,3,3,,,,,,,,,,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,3,3,3,3,1,3,3,4,4,3,1,2,3,3,4,1
a859f020-9d67-0134-a02f-0a62e1402143,0.6230243767,SK,26,1,3,1,1,5,4,,3,1,1 | 6,1,4,,4,4,3,3,2,3,1,2,3,2,2,3,,,,,,,,,,1,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,3,3,3,4,2,2,2,1,1,3,4,2,2,2,1
ab85e560-9d67-0134-ba4a-0aaafcbd6b1f,1.324834757,SK,26,2,2,2,1,5,4,,2,1,3,6,4,,5,5,2,2,6,3,4,3,5,1,1,1,,,,,,,,,,3,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,3,3,6,3,3,1,3,1,3,3,3,1,1,5,2
baffa5d0-9d67-0134-bad0-0aaafcbd6b1f,0.6230243767,SK,34,1,3,1,1,2,4,,4,1,1,8,3,,2,2,2,3,2,3,4,4,4,3,4,4,,,,,,,,,,3,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,4,5,4,4,1,4,4,3,5,2,1,3,3,2,2,1
e2d55680-9d69-0134-7f54-0aaafcbd6b1f,0.3851028602,SK,23,1,4,1,1,3,4,,3,1,1,1,6,3,3,1,3,3,3,3,3,6,5,6,6,6,,,,,,,,,,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,5,5,5,3,3,3,1,2,3,3,4,2,2,2,1
4f4b2980-9d6a-0134-d34f-0a62e1402143,0.3554180366,SK,26,1,4,1,1,2,3,2,5,2,6,8,6,1,3,1,2,3,1,3,2,3,1,5,3,3,,,,,,,,,,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,2,2,,3,2,3,2,1,4,3,5,4,4,3,2
329b4d80-9db1-0134-6420-0a62e1402143,0.7089864624,SK,28,2,4,1,1,3,5,,6,1,6,8,9,,4,5,3,11,6,6,5,1,5,5,5,4,,,,,,,,,,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,4,4,3,4,1,5,3,3,2,3,1,3,3,3,2,2
084b0fe0-9db7-0134-972c-0aaafcbd6b1f,0.7285160082,SK,28,1,4,2,1,1,5,,3,1,1,1,1,,3,2,2,3,6,6,2,3,2,3,6,6,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,3,4,2,2,3,2,2,3,2,3,2,3,3,3,4,1
b996b600-9dcd-0134-aee7-0aaafcbd6b1f,0.3554180366,SK,31,1,4,1,1,3,4,,4,1,6,1,1,,3,1,2,4,2,3,3,3,3,3,3,4,,,,,,,,,,3,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,3,4,3,3,3,4,4,3,4,3,1,1,3,1,2,1
f9add6f0-9dcd-0134-b00f-0aaafcbd6b1f,0.6905844515,SK,16,2,3,1,1,4,4,,4,1,1,1,6,2,5,4,1,4,3,3,3,3,5,3,3,4,,,,,,,,,,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,3,5,3,3,3,3,3,3,2,3,1,3,4,1,3,1
cc3d4230-9ddd-0134-b390-0aaafcbd6b1f,0.6230243767,SK,35,1,3,1,1,5,5,,3,1,6,7,3,,5,5,3,13,6,6,5,6,3,6,6,6,,,,,,,,,,4,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,3,2,2,3,4,3,3,1,3,3,3,3,1,7,2
2bb431f0-9dde-0134-bc6a-0a62e1402143,1.415521375,SK,21,2,3,2,1,5,4,,3,1,1,1,6,3,5,4,2,3,3,4,3,6,5,3,3,3,,,,,,,,,,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,3,3,3,3,3,3,3,2,4,1,2,3,2,4,1
44ae25f0-9de2-0134-ad7d-0aaafcbd6b1f,0.3554180366,SK,34,1,4,1,1,3,4,,3,2,1,8,1,,3,4,2,4,4,2,2,2,2,3,3,3,,,,,,,,,,2,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3,4,2,,3,2,2,3,2,2,1,2,4,2,5,1
4a854f40-9deb-0134-ad04-0a62e1402143,0.6230243767,SK,31,1,3,1,1,1,4,,4,2,1,1,4,,2,2,2,5,4,3,3,6,3,3,3,3,,,,,,,,,,2,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,1,1,,1,4,4,1,1,2,2,1,4,4,4,2
089c3110-9df1-0134-4a6f-0aaafcbd6b1f,1.415521375,SK,20,2,3,2,1,4,4,,3,1,1,1,6,1,1,1,3,4,5,3,5,1,1,5,4,4,,,,,,,,,,5,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,4,3,2,1,4,1,5,2,1,1,1,3,1,4,2,1
4386e420-9df1-0134-4c72-0aaafcbd6b1f,0.408524646,SK,56,1,2,1,1,4,5,,4,2,6,1,9,,4,2,2,3,6,3,3,6,2,6,4,6,,,,,,,,,,1,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,4,2,1,,1,5,2,4,5,2,1,2,4,3,5,1
